,Date,STATE,DAILY_AQI_VALUE,Date_Keys,DM8CO_Concentration,State_Fixed
85,2016-02,North Dakota,2.1724137931034484,1,0.2172413793103449,North Dakota
86,2016-02,Ohio,3.933002481389578,1,0.3486352357320103,Ohio
87,2016-02,Oklahoma,4.061403508771931,1,0.36228070175438587,Oklahoma
88,2016-02,Oregon,6.120689655172414,1,0.5344827586206897,Oregon
89,2016-02,Pennsylvania,4.1567398119122245,1,0.3677115987460816,Pennsylvania
90,2016-02,Rhode Island,6.051724137931035,1,0.5413793103448277,Rhode Island
91,2016-02,South Carolina,3.3448275862068964,1,0.30344827586206896,South Carolina
92,2016-02,South Dakota,2.6206896551724137,1,0.25862068965517243,South Dakota
93,2016-02,Tennessee,4.435582822085888,1,0.3865030674846624,Tennessee
94,2016-02,Texas,5.601604278074866,1,0.4895721925133685,Texas
95,2016-02,Utah,8.827586206896553,1,0.7758620689655173,Utah
96,2016-02,Vermont,2.3448275862068964,1,0.22758620689655176,Vermont
97,2016-02,Virginia,4.1567567567567565,1,0.367027027027027,Virginia
98,2016-02,Washington,7.063063063063063,1,0.6243243243243244,Washington
99,2016-02,West Virginia,3.9885057471264367,1,0.35402298850574715,West Virginia
100,2016-02,Wisconsin,3.9827586206896552,1,0.34827586206896544,Wisconsin
101,2016-02,Wyoming,1.6724137931034482,1,0.16724137931034486,Wyoming
102,2016-03,Alabama,5.451612903225807,2,0.4752688172043011,Alabama
103,2016-03,Alaska,7.838709677419355,2,0.6822580645161292,Alaska
104,2016-03,Arizona,5.890322580645162,2,0.5190322580645149,Arizona
105,2016-03,Arkansas,3.5806451612903225,2,0.32903225806451625,Arkansas
106,2016-03,California,4.759817351598174,2,0.4205936073059354,California
107,2016-03,Colorado,5.510869565217392,2,0.4750000000000003,Colorado
108,2016-03,Connecticut,3.929032258064516,2,0.35161290322580685,Connecticut
109,2016-03,Delaware,4.483870967741935,2,0.3967741935483871,Delaware
110,2016-03,District of Columbia,6.755555555555556,2,0.59,District of Columbia
111,2016-03,Florida,5.090712742980561,2,0.4470842332613384,Florida
112,2016-03,Georgia,7.836065573770492,2,0.6918032786885244,Georgia
113,2016-03,Hawaii,6.434782608695652,2,0.5760869565217394,Hawaii
114,2016-03,Idaho,4.666666666666667,2,0.4193548387096773,Idaho
115,2016-03,Illinois,3.842105263157895,2,0.3500000000000001,Illinois
116,2016-03,Indiana,4.631578947368421,2,0.4184210526315787,Indiana
117,2016-03,Iowa,3.0869565217391304,2,0.2869565217391303,Iowa
118,2016-03,Kansas,3.129032258064516,2,0.29032258064516125,Kansas
119,2016-03,Kentucky,3.698924731182796,2,0.3333333333333334,Kentucky
120,2016-03,Louisiana,4.290322580645161,2,0.3903225806451612,Louisiana
121,2016-03,Maine,2.7252747252747254,2,0.2582417582417583,Maine
122,2016-03,Maryland,3.1548387096774198,2,0.29032258064516103,Maryland
123,2016-03,Massachusetts,3.3924731182795695,2,0.3112903225806447,Massachusetts
124,2016-03,Michigan,5.1730769230769225,2,0.4519230769230767,Michigan
125,2016-03,Minnesota,3.3069767441860467,2,0.30325581395348866,Minnesota
126,2016-03,Mississippi,3.129032258064516,2,0.29354838709677417,Mississippi
127,2016-03,Missouri,4.675,2,0.4037499999999999,Missouri
128,2016-03,Montana,1.8870967741935485,2,0.18870967741935465,Montana
129,2016-03,Nebraska,4.693548387096773,2,0.4193548387096774,Nebraska
130,2016-03,Nevada,4.882629107981222,2,0.4352112676056339,Nevada
131,2016-03,New Hampshire,2.129032258064516,2,0.2129032258064515,New Hampshire
132,2016-03,New Jersey,4.817204301075268,2,0.42741935483870974,New Jersey
133,2016-03,New Mexico,3.5967741935483866,2,0.32419354838709685,New Mexico
134,2016-03,New York,3.457875457875458,2,0.3139194139194135,New York
135,2016-03,North Carolina,3.661290322580645,2,0.3290322580645163,North Carolina
136,2016-03,North Dakota,2.161290322580645,2,0.2161290322580646,North Dakota
137,2016-03,Ohio,3.60092807424594,2,0.3257540603248256,Ohio
138,2016-03,Oklahoma,4.185483870967742,2,0.3677419354838709,Oklahoma
139,2016-03,Oregon,5.080645161290323,2,0.44354838709677386,Oregon
140,2016-03,Pennsylvania,3.831360946745562,2,0.33668639053254457,Pennsylvania
141,2016-03,Rhode Island,5.451612903225807,2,0.4870967741935482,Rhode Island
142,2016-03,South Carolina,3.129032258064516,2,0.2838709677419355,South Carolina
143,2016-03,South Dakota,2.2580645161290325,2,0.22258064516129045,South Dakota
144,2016-03,Tennessee,4.327956989247312,2,0.3822580645161292,Tennessee
145,2016-03,Texas,4.260545905707196,2,0.37717121588089375,Texas
146,2016-03,Utah,6.363636363636362,2,0.5490909090909089,Utah
147,2016-03,Vermont,2.3978494623655915,2,0.22688172043010785,Vermont
148,2016-03,Virginia,4.173684210526316,2,0.37000000000000016,Virginia
149,2016-03,Washington,5.205607476635514,2,0.4626168224299065,Washington
150,2016-03,West Virginia,4.256756756756757,2,0.3716216216216217,West Virginia
151,2016-03,Wisconsin,3.758064516129033,2,0.32741935483870965,Wisconsin
152,2016-03,Wyoming,1.540983606557377,2,0.1540983606557377,Wyoming
153,2016-04,Alabama,5.133333333333334,3,0.4511111111111111,Alabama
154,2016-04,Alaska,3.3243243243243237,3,0.310810810810811,Alaska
155,2016-04,Arizona,5.135021097046414,3,0.4561181434599155,Arizona
156,2016-04,Arkansas,3.2333333333333334,3,0.3033333333333334,Arkansas
157,2016-04,California,3.980600461893765,3,0.3558891454965357,California
158,2016-04,Colorado,4.813688212927755,3,0.4125475285171106,Colorado
159,2016-04,Connecticut,3.3866666666666667,3,0.30400000000000044,Connecticut
160,2016-04,Delaware,2.7666666666666666,3,0.26333333333333336,Delaware
161,2016-04,District of Columbia,7.1344537815126055,3,0.6285714285714283,District of Columbia
162,2016-04,Florida,4.080684596577017,3,0.3655256723716381,Florida
163,2016-04,Georgia,8.616666666666667,3,0.7599999999999999,Georgia
164,2016-04,Hawaii,5.215909090909091,3,0.4534090909090912,Hawaii
165,2016-04,Idaho,5.166666666666667,3,0.4588888888888886,Idaho
166,2016-04,Illinois,3.2298850574712645,3,0.2942528735632182,Illinois
167,2016-04,Indiana,5.1466666666666665,3,0.4586666666666663,Indiana
168,2016-04,Iowa,2.5168539325842696,3,0.2415730337078649,Iowa
169,2016-04,Kansas,2.3,3,0.2266666666666667,Kansas
170,2016-04,Kentucky,3.546511627906977,3,0.322093023255814,Kentucky
171,2016-04,Louisiana,3.0701754385964914,3,0.285964912280702,Louisiana
172,2016-04,Maine,2.5222222222222217,3,0.2411111111111112,Maine
173,2016-04,Maryland,2.691780821917808,3,0.25273972602739697,Maryland
174,2016-04,Massachusetts,3.1,3,0.2894117647058819,Massachusetts
175,2016-04,Michigan,4.950943396226415,3,0.4354716981132071,Michigan
176,2016-04,Minnesota,2.8428571428571434,3,0.25999999999999984,Minnesota
177,2016-04,Mississippi,3.466666666666667,3,0.3199999999999999,Mississippi
178,2016-04,Missouri,4.0,3,0.3511904761904762,Missouri
179,2016-04,Montana,1.9833333333333332,3,0.1983333333333331,Montana
180,2016-04,Nebraska,3.716666666666667,3,0.33833333333333343,Nebraska
181,2016-04,Nevada,3.823809523809524,3,0.34238095238095256,Nevada
182,2016-04,New Hampshire,1.9833333333333332,3,0.1983333333333332,New Hampshire
183,2016-04,New Jersey,4.005555555555556,3,0.3561111111111108,New Jersey
184,2016-04,New Mexico,2.517857142857143,3,0.2428571428571427,New Mexico
185,2016-04,New York,2.829629629629629,3,0.2618518518518511,New York
186,2016-04,North Carolina,2.85,3,0.2733333333333333,North Carolina
187,2016-04,North Dakota,1.9333333333333331,3,0.1933333333333334,North Dakota
188,2016-04,Ohio,4.1119047619047615,3,0.3669047619047617,Ohio
189,2016-04,Oklahoma,4.075,3,0.35416666666666674,Oklahoma
190,2016-04,Oregon,5.571428571428571,3,0.4836734693877552,Oregon
191,2016-04,Pennsylvania,3.604863221884498,3,0.3188449848024315,Pennsylvania
192,2016-04,Rhode Island,4.983333333333333,3,0.4466666666666664,Rhode Island
193,2016-04,South Carolina,2.392857142857143,3,0.2357142857142857,South Carolina
194,2016-04,South Dakota,2.466666666666667,3,0.23666666666666675,South Dakota
195,2016-04,Tennessee,4.062857142857143,3,0.35885714285714293,Tennessee
196,2016-04,Texas,4.044155844155844,3,0.35792207792207864,Texas
197,2016-04,Utah,4.483333333333333,3,0.39666666666666656,Utah
198,2016-04,Vermont,1.8666666666666667,3,0.18555555555555567,Vermont
199,2016-04,Virginia,3.0558375634517767,3,0.27817258883248713,Virginia
200,2016-04,Washington,6.316831683168317,3,0.5653465346534651,Washington
201,2016-04,West Virginia,3.3,3,0.30888888888888905,West Virginia
202,2016-04,Wisconsin,3.633333333333333,3,0.325,Wisconsin
203,2016-04,Wyoming,1.4745762711864407,3,0.1474576271186441,Wyoming
204,2016-05,Alabama,4.881720430107527,4,0.4322580645161289,Alabama
205,2016-05,Alaska,2.2580645161290325,4,0.2258064516129033,Alaska
206,2016-05,Arizona,4.169491525423728,4,0.3741525423728809,Arizona
207,2016-05,Arkansas,3.0645161290322585,4,0.28709677419354845,Arkansas
208,2016-05,California,3.0085354896675653,4,0.2757861635220136,California
209,2016-05,Colorado,4.313653136531365,4,0.3782287822878228,Colorado
210,2016-05,Connecticut,3.7548387096774194,4,0.3354838709677422,Connecticut
211,2016-05,Delaware,2.806451612903226,4,0.267741935483871,Delaware
212,2016-05,District of Columbia,6.92741935483871,4,0.6129032258064515,District of Columbia
213,2016-05,Florida,4.734475374732334,4,0.4222698072805139,Florida
214,2016-05,Georgia,7.370967741935483,4,0.6483870967741936,Georgia
215,2016-05,Hawaii,5.0989010989010985,4,0.4406593406593415,Hawaii
216,2016-05,Idaho,4.043010752688172,4,0.364516129032258,Idaho
217,2016-05,Illinois,3.2795698924731185,4,0.2924731182795699,Illinois
218,2016-05,Indiana,5.283870967741937,4,0.4696774193548383,Indiana
219,2016-05,Iowa,3.290322580645161,4,0.3043010752688171,Iowa
220,2016-05,Kansas,3.612903225806452,4,0.3290322580645161,Kansas
221,2016-05,Kentucky,3.193548387096774,4,0.2903225806451611,Kentucky
222,2016-05,Louisiana,3.9827586206896552,4,0.3517241379310346,Louisiana
223,2016-05,Maine,2.118279569892473,4,0.2086021505376348,Maine
224,2016-05,Maryland,2.7434210526315788,4,0.2572368421052629,Maryland
225,2016-05,Massachusetts,3.0164835164835164,4,0.2807692307692303,Massachusetts
226,2016-05,Michigan,5.0647482014388485,4,0.4442446043165468,Michigan
227,2016-05,Minnesota,3.4883720930232562,4,0.3106976744186047,Minnesota
228,2016-05,Mississippi,2.9032258064516134,4,0.2741935483870968,Mississippi
229,2016-05,Missouri,4.806451612903227,4,0.4150537634408599,Missouri
230,2016-05,Montana,2.1129032258064515,4,0.21129032258064487,Montana
231,2016-05,Nebraska,3.2096774193548385,4,0.29677419354838724,Nebraska
232,2016-05,Nevada,2.806451612903226,4,0.25714285714285784,Nevada
233,2016-05,New Hampshire,1.9180327868852456,4,0.19180327868852448,New Hampshire
234,2016-05,New Jersey,4.291208791208791,4,0.3785714285714286,New Jersey
235,2016-05,New Mexico,1.9344262295081969,4,0.19344262295081965,New Mexico
236,2016-05,New York,3.3513513513513518,4,0.30540540540540434,New York
237,2016-05,North Carolina,2.8548387096774195,4,0.2693548387096774,North Carolina
238,2016-05,North Dakota,2.0,4,0.2000000000000001,North Dakota
239,2016-05,Ohio,4.258660508083141,4,0.380600461893764,Ohio
240,2016-05,Oklahoma,3.4032258064516134,4,0.31129032258064543,Oklahoma
241,2016-05,Oregon,3.4915254237288136,4,0.316949152542373,Oregon
242,2016-05,Pennsylvania,3.9292035398230087,4,0.3495575221238941,Pennsylvania
243,2016-05,Rhode Island,4.870967741935483,4,0.43709677419354825,Rhode Island
244,2016-05,South Carolina,1.6785714285714286,4,0.1678571428571429,South Carolina
245,2016-05,South Dakota,2.7419354838709675,4,0.2612903225806452,South Dakota
246,2016-05,Tennessee,3.7692307692307687,4,0.3365384615384616,Tennessee
247,2016-05,Texas,3.9197994987468667,4,0.34912280701754483,Texas
248,2016-05,Utah,5.274193548387096,4,0.4774193548387096,Utah
249,2016-05,Vermont,2.2580645161290325,4,0.21505376344086025,Vermont
250,2016-05,Virginia,3.0230414746543777,4,0.27465437788018426,Virginia
251,2016-05,Washington,4.099173553719009,4,0.3603305785123965,Washington
252,2016-05,West Virginia,4.118279569892473,4,0.3634408602150538,West Virginia
253,2016-05,Wisconsin,3.5967741935483866,4,0.3161290322580645,Wisconsin
254,2016-05,Wyoming,1.2352941176470589,4,0.12352941176470594,Wyoming
255,2016-06,Alabama,5.544444444444443,5,0.4822222222222223,Alabama
256,2016-06,Alaska,2.2333333333333334,5,0.2200000000000001,Alaska
257,2016-06,Arizona,4.074561403508772,5,0.3596491228070172,Arizona
258,2016-06,Arkansas,3.066666666666667,5,0.29666666666666663,Arkansas
259,2016-06,California,3.5244590780809038,5,0.3199435559736629,California
260,2016-06,Colorado,4.239382239382239,5,0.3671814671814674,Colorado
261,2016-06,Connecticut,3.3466666666666667,5,0.2993333333333336,Connecticut
262,2016-06,Delaware,2.6,5,0.25,Delaware
263,2016-06,District of Columbia,4.991666666666666,5,0.4308333333333333,District of Columbia
264,2016-06,Florida,4.277657266811279,5,0.3828633405639909,Florida
265,2016-06,Georgia,8.366666666666667,5,0.7316666666666669,Georgia
266,2016-06,Hawaii,5.277777777777779,5,0.4611111111111116,Hawaii
267,2016-06,Idaho,3.7142857142857135,5,0.3402597402597403,Idaho
268,2016-06,Illinois,3.1666666666666665,5,0.2811111111111111,Illinois
269,2016-06,Indiana,5.453333333333332,5,0.483333333333333,Indiana
270,2016-06,Iowa,2.555555555555556,5,0.24555555555555525,Iowa
271,2016-06,Kansas,3.347826086956522,5,0.308695652173913,Kansas
272,2016-06,Kentucky,3.15625,5,0.28750000000000003,Kentucky
273,2016-06,Louisiana,4.816666666666666,5,0.4383333333333334,Louisiana
274,2016-06,Maine,1.8,5,0.17888888888888888,Maine
275,2016-06,Maryland,2.4326241134751774,5,0.2269503546099287,Maryland
276,2016-06,Massachusetts,2.668539325842697,5,0.25505617977528083,Massachusetts
277,2016-06,Michigan,4.788888888888889,5,0.4196296296296298,Michigan
278,2016-06,Minnesota,2.6490384615384617,5,0.2389423076923077,Minnesota
279,2016-06,Mississippi,2.4,5,0.2333333333333334,Mississippi
280,2016-06,Missouri,4.144444444444445,5,0.36,Missouri
281,2016-06,Montana,1.9298245614035088,5,0.19298245614035067,Montana
282,2016-06,Nebraska,3.6666666666666665,5,0.325,Nebraska
283,2016-06,Nevada,3.0476190476190474,5,0.27857142857142925,Nevada
284,2016-06,New Hampshire,1.6333333333333333,5,0.16333333333333325,New Hampshire
285,2016-06,New Jersey,3.9,5,0.3488888888888887,New Jersey
286,2016-06,New Mexico,2.1666666666666665,5,0.21166666666666653,New Mexico
287,2016-06,New York,2.5985130111524164,5,0.2464684014869885,New York
288,2016-06,North Carolina,2.7222222222222223,5,0.26296296296296306,North Carolina
289,2016-06,North Dakota,1.625,5,0.16249999999999998,North Dakota
290,2016-06,Ohio,4.341288782816228,5,0.387350835322196,Ohio
291,2016-06,Oklahoma,3.633333333333333,5,0.33333333333333354,Oklahoma
292,2016-06,Oregon,2.4468085106382977,5,0.2404255319148936,Oregon
293,2016-06,Pennsylvania,2.7902735562310026,5,0.2522796352583589,Pennsylvania
294,2016-06,Rhode Island,4.833333333333333,5,0.4333333333333333,Rhode Island
295,2016-06,South Carolina,1.8125,5,0.18125000000000005,South Carolina
296,2016-06,South Dakota,2.0,5,0.2000000000000001,South Dakota
297,2016-06,Tennessee,3.2483221476510065,5,0.29932885906040274,Tennessee
298,2016-06,Texas,4.057065217391305,5,0.3638586956521745,Texas
299,2016-06,Utah,6.0,5,0.5448275862068965,Utah
300,2016-06,Vermont,1.8888888888888888,5,0.1833333333333334,Vermont
301,2016-06,Virginia,2.433862433862434,5,0.2301587301587305,Virginia
302,2016-06,Washington,4.586538461538462,5,0.4009615384615383,Washington
303,2016-06,West Virginia,4.088888888888889,5,0.3555555555555555,West Virginia
304,2016-06,Wisconsin,2.6140350877192984,5,0.24736842105263174,Wisconsin
305,2016-06,Wyoming,2.0,5,0.2000000000000001,Wyoming
306,2016-07,Alabama,5.483516483516484,6,0.4802197802197802,Alabama
307,2016-07,Alaska,1.1612903225806452,6,0.11612903225806458,Alaska
308,2016-07,Arizona,2.9680851063829787,6,0.27393617021276656,Arizona
309,2016-07,Arkansas,3.3548387096774195,6,0.3096774193548389,Arkansas
310,2016-07,California,3.151773686573866,6,0.28679838347552983,California
311,2016-07,Colorado,3.8659420289855073,6,0.3442028985507249,Colorado
312,2016-07,Connecticut,3.649350649350649,6,0.3233766233766237,Connecticut
313,2016-07,Delaware,2.806451612903226,6,0.2709677419354839,Delaware
314,2016-07,District of Columbia,5.975806451612903,6,0.5193548387096771,District of Columbia
315,2016-07,Florida,4.315463917525773,6,0.38391752577319627,Florida
316,2016-07,Georgia,6.645161290322582,6,0.5935483870967746,Georgia
317,2016-07,Hawaii,5.551724137931035,6,0.5011494252873563,Hawaii
318,2016-07,Idaho,2.283333333333333,6,0.2166666666666668,Idaho
319,2016-07,Illinois,2.8666666666666667,6,0.25777777777777783,Illinois
320,2016-07,Indiana,5.292207792207792,6,0.4701298701298695,Indiana
321,2016-07,Iowa,2.419354838709677,6,0.2397849462365589,Iowa
322,2016-07,Kansas,2.7741935483870965,6,0.26451612903225796,Kansas
323,2016-07,Kentucky,3.6229508196721314,6,0.3245901639344263,Kentucky
324,2016-07,Louisiana,4.548387096774194,6,0.4016129032258065,Louisiana
325,2016-07,Maine,2.096774193548387,6,0.20430107526881744,Maine
326,2016-07,Maryland,2.5259259259259257,6,0.2399999999999997,Maryland
327,2016-07,Massachusetts,2.8054054054054056,6,0.2654054054054054,Massachusetts
328,2016-07,Michigan,4.261648745519714,6,0.3731182795698926,Michigan
329,2016-07,Minnesota,3.074766355140187,6,0.2724299065420559,Minnesota
330,2016-07,Mississippi,2.1935483870967745,6,0.21612903225806454,Mississippi
331,2016-07,Missouri,4.182795698924732,6,0.3645161290322578,Missouri
332,2016-07,Montana,1.8301886792452833,6,0.18301886792452807,Montana
333,2016-07,Nebraska,2.2580645161290325,6,0.2193548387096773,Nebraska
334,2016-07,Nevada,3.177570093457944,6,0.28785046728971997,Nevada
335,2016-07,New Hampshire,1.6774193548387095,6,0.1677419354838709,New Hampshire
336,2016-07,New Jersey,4.0109289617486334,6,0.35956284153005463,New Jersey
337,2016-07,New Mexico,1.7333333333333334,6,0.1716666666666665,New Mexico
338,2016-07,New York,2.6654135338345863,6,0.250375939849624,New York
339,2016-07,North Carolina,2.45,6,0.24333333333333326,North Carolina
340,2016-07,North Dakota,1.3333333333333333,6,0.13333333333333333,North Dakota
341,2016-07,Ohio,3.2209302325581395,6,0.2860465116279073,Ohio
342,2016-07,Oklahoma,3.4354838709677415,6,0.3129032258064515,Oklahoma
343,2016-07,Oregon,2.677419354838709,6,0.2548387096774196,Oregon
344,2016-07,Pennsylvania,3.0967741935483866,6,0.2771260997067451,Pennsylvania
345,2016-07,Rhode Island,5.161290322580644,6,0.4661290322580644,Rhode Island
346,2016-07,South Carolina,1.7058823529411764,6,0.16470588235294126,South Carolina
347,2016-07,South Dakota,2.1935483870967745,6,0.21290322580645168,South Dakota
348,2016-07,Tennessee,3.4864864864864864,6,0.31216216216216197,Tennessee
349,2016-07,Texas,3.5290858725761773,6,0.3182825484764549,Texas
350,2016-07,Utah,6.306451612903227,6,0.5741935483870967,Utah
351,2016-07,Vermont,2.1720430107526885,6,0.1946236559139789,Vermont
352,2016-07,Virginia,3.350467289719626,6,0.3042056074766352,Virginia
353,2016-07,Washington,3.234042553191489,6,0.28936170212765944,Washington
354,2016-07,West Virginia,3.967741935483871,6,0.3473118279569893,West Virginia
355,2016-07,Wisconsin,2.548387096774193,6,0.253225806451613,Wisconsin
356,2016-07,Wyoming,2.0,6,0.2000000000000001,Wyoming
357,2016-08,Alabama,5.388235294117648,7,0.4658823529411764,Alabama
358,2016-08,Alaska,1.1612903225806452,7,0.11612903225806452,Alaska
359,2016-08,Arizona,3.652380952380952,7,0.3228571428571431,Arizona
360,2016-08,Arkansas,3.6774193548387095,7,0.3322580645161292,Arkansas
361,2016-08,California,3.5469097376611827,7,0.32049799911071863,California
362,2016-08,Colorado,4.028673835125448,7,0.3587813620071684,Colorado
363,2016-08,Connecticut,3.38,7,0.3060000000000002,Connecticut
364,2016-08,Delaware,2.548387096774193,7,0.2516129032258065,Delaware
365,2016-08,District of Columbia,5.75,7,0.4991935483870969,District of Columbia
366,2016-08,Florida,4.23828125,7,0.3781249999999991,Florida
367,2016-08,Georgia,7.016129032258066,7,0.6241935483870968,Georgia
368,2016-08,Hawaii,2.651685393258427,7,0.2348314606741573,Hawaii
369,2016-08,Idaho,3.5161290322580645,7,0.31129032258064515,Idaho
370,2016-08,Illinois,2.5222222222222217,7,0.23777777777777784,Illinois
371,2016-08,Indiana,5.80794701986755,7,0.5165562913907287,Indiana
372,2016-08,Iowa,2.8602150537634414,7,0.2709677419354838,Iowa
373,2016-08,Kansas,2.45,7,0.23000000000000004,Kansas
374,2016-08,Kentucky,3.4597701149425286,7,0.3057471264367815,Kentucky
375,2016-08,Louisiana,5.983870967741934,7,0.5370967741935482,Louisiana
