Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2016-01,Alabama,341.3333333,341.3333333,1.333333333,0.5860215054,6.688172043,22.94623656,95.61290323,42101,1
2016-01,Alaska,1123,1123,1,1.116129032,12.67741935,23.82258065,99.25806452,42101,2
2016-01,Arizona,13226.75,13226.75,1,0.7790322581,8.922580645,23.82903226,99.28225806,42101,4
2016-01,Arkansas,31365,31365,2,0.4612903226,5.419354839,23.83870968,99.32258065,42101,5
2016-01,California,63935.11081,63935.11081,1.546739626,0.5923392613,6.754673963,23.22845417,96.80528956,42101,6
2016-01,Colorado,92582.41241,92582.41241,1.226277372,0.804379562,9.218978102,23.58394161,98.26642336,42101,8
2016-01,Connecticut,95729.6,95729.6,1,0.4264516129,4.741935484,23.40645161,97.53548387,42101,9
2016-01,Delaware,96816,96816,1,0.5612903226,6.387096774,23.83870968,99.32258065,42101,10
2016-01,District of Columbia,97637.5,97637.5,1,0.8887096774,10.08064516,23.82258065,99.25806452,42101,11
2016-01,Florida,100971.3482,100971.3482,1.072941176,0.4402352941,4.985882353,22.30352941,92.93411765,42101,12
2016-01,Georgia,1742.644068,1742.644068,1,0.8525423729,9.610169492,23.54237288,98.08474576,42101,13
2016-01,Hawaii,2599.666667,2599.666667,1.333333333,0.5612903226,6.387096774,21.91397849,91.3655914,42101,15
2016-01,Idaho,3596.333333,3596.333333,1,0.7161290323,8.172043011,23.60215054,98.33333333,42101,16
2016-01,Illinois,4504.948718,4504.948718,1,0.2871794872,3.166666667,23.37179487,97.37179487,42101,17
2016-01,Indiana,6057.096,6057.096,1,0.4056,4.552,23.304,97.096,42101,18
2016-01,Iowa,7350.533333,7350.533333,1,0.2966666667,3.266666667,22.17777778,92.43333333,42101,19
2016-01,Kansas,8066,8066,1,0.4483870968,5.322580645,23.64516129,98.51612903,42101,20
2016-01,Kentucky,8703.253012,8703.253012,1,0.3686746988,4.096385542,22.79518072,94.98795181,42101,21
2016-01,Louisiana,9555.5,9555.5,1,0.4370967742,4.870967742,23.33870968,97.24193548,42101,22
2016-01,Maine,10467,10467,1,0.2870967742,3.096774194,22.51612903,93.79569892,42101,23
2016-01,Maryland,16356.2,16356.2,1,0.3683870968,4.032258065,23.71612903,98.81290323,42101,24
2016-01,Massachusetts,18314.54595,18314.54595,1,0.3827027027,4.297297297,23.12432432,96.35135135,42101,25
2016-01,Michigan,20964.77778,20964.77778,1,0.4182795699,4.741935484,23.78494624,99.10394265,42101,26
2016-01,Minnesota,23839.67925,23839.67925,1,0.2943396226,3.25,22.73113208,94.71226415,42101,27
2016-01,Mississippi,25247,25247,1,0.4161290323,4.516129032,23.80645161,99.19354839,42101,28
2016-01,Missouri,25969.41772,25969.41772,1,0.3936708861,4.594936709,23.01265823,95.88607595,42101,29
2016-01,Montana,26843.38983,26843.38983,3.101694915,0.2338983051,2.457627119,23.06779661,96.11864407,42101,30
2016-01,Nebraska,27583.19298,27583.19298,1,0.4947368421,5.596491228,23.26315789,96.9122807,42101,31
2016-01,Nevada,29196.62963,29196.62963,1,0.7398148148,8.425925926,23.50462963,97.93981481,42101,32
2016-01,New Hampshire,30823.5,30823.5,1,0.2322580645,2.35483871,23.80645161,99.19354839,42101,33
2016-01,New Jersey,32638.16667,32638.16667,1,0.6096774194,6.946236559,23.70967742,98.79032258,42101,34
2016-01,New Mexico,34099,34099,1,0.4451612903,5.032258065,23.24193548,96.83870968,42101,35
2016-01,New York,36057.22464,36057.22464,1,0.3601449275,4.003623188,23.48188406,97.83695652,42101,36
2016-01,North Carolina,38027,38027,3,0.4209677419,4.758064516,23.43548387,97.64516129,42101,37
2016-01,North Dakota,38761,38761,1,0.2129032258,2.129032258,23.41935484,97.58064516,42101,38
2016-01,Ohio,41287.529,41287.529,1,0.3767981439,4.248259861,23.47563805,97.81438515,42101,39
2016-01,Oklahoma,44460,44460,1,0.3777777778,4.175925926,23.55555556,98.14814815,42101,40
2016-01,Oregon,45593,45593,1,0.4532258065,5.096774194,23.74193548,98.91935484,42101,41
2016-01,Pennsylvania,47889.18584,47889.18584,1.091445428,0.4474926254,5.041297935,23.67551622,98.64896755,42101,42
2016-01,Rhode Island,50241,50241,1,0.6548387097,7.370967742,22.77419355,94.91935484,42101,44
2016-01,South Carolina,76894,76894,1,0.3612903226,4.096774194,23.61290323,98.38709677,42101,45
2016-01,South Dakota,77227,77227,3,0.264516129,2.741935484,23.64516129,98.51612903,42101,46
2016-01,Tennessee,78480.33333,78480.33333,1,0.3811827957,4.311827957,23.49462366,97.89784946,42101,47
2016-01,Texas,81550.77608,81550.77608,1.290076336,0.4903307888,5.554707379,23.54452926,98.09669211,42101,48
2016-01,Utah,84054.73077,84054.73077,1,0.6980769231,8.076923077,23.15384615,96.48076923,42101,49
2016-01,Vermont,85097,85097,1,0.247311828,2.634408602,23.5483871,98.11827957,42101,50
2016-01,Virginia,86971.06316,86971.06316,1,0.4326315789,4.963157895,23.43684211,97.65789474,42101,51
2016-01,Washington,88707.2314,88707.2314,1.512396694,0.6123966942,6.933884298,23.03305785,95.96694215,42101,53
2016-01,West Virginia,89743,89743,1,0.3720430108,4.161290323,23.23655914,96.83870968,42101,54
2016-01,Wisconsin,90627.55172,90627.55172,1,0.3689655172,4.137931034,23.53448276,98.05172414,42101,55
2016-01,Wyoming,94504.5,94504.5,1,0.1903225806,1.919354839,22.5,93.80645161,42101,56
2016-02,Alabama,371.3333333,371.3333333,1.333333333,0.5494252874,6.252873563,22.96551724,95.68965517,42101,1
2016-02,Alaska,1153,1153,1,1.075862069,12.27586207,23.37931034,97.4137931,42101,2
2016-02,Arizona,13216.00719,13216.00719,1,0.701618705,8.026978417,23.88129496,99.50719424,42101,4
2016-02,Arkansas,31395,31395,2,0.4344827586,5.068965517,24,100,42101,5
2016-02,California,64011.86993,64011.86993,1.451533136,0.6015825915,6.849653808,23.2611276,96.93916914,42101,6
2016-02,Colorado,92593.62353,92593.62353,1.22745098,0.5792156863,6.631372549,23.29803922,97.09019608,42101,8
2016-02,Connecticut,95759.6,95759.6,1,0.3944827586,4.44137931,23.79310345,99.14482759,42101,9
2016-02,Delaware,96846,96846,1,0.3896551724,4.379310345,23.5862069,98.27586207,42101,10
2016-02,District of Columbia,97667.5,97667.5,1,0.6224137931,7.224137931,23.9137931,99.63793103,42101,11
2016-02,Florida,101007.9977,101007.9977,1.066820276,0.4486175115,5.076036866,23.26036866,96.92396313,42101,12
2016-02,Georgia,1707.139535,1707.139535,1,0.6744186047,7.651162791,22.69767442,94.60465116,42101,13
2016-02,Hawaii,2629.666667,2629.666667,1.333333333,0.4977011494,5.643678161,22.04597701,91.91954023,42101,15
2016-02,Idaho,3626.333333,3626.333333,1,0.6620689655,7.482758621,23.89655172,99.57471264,42101,16
2016-02,Illinois,4581.797619,4581.797619,1,0.325,3.571428571,23.5952381,98.30952381,42101,17
2016-02,Indiana,5938.8,5938.8,1,0.4393103448,4.882758621,23.55172414,98.13103448,42101,18
2016-02,Iowa,7367.848837,7367.848837,1,0.2569767442,2.639534884,23,95.84883721,42101,19
2016-02,Kansas,8095,8095,1,0.3259259259,3.666666667,22.55555556,94,42101,20
2016-02,Kentucky,8743.452381,8743.452381,1,0.3702380952,4.119047619,23.63095238,98.46428571,42101,21
2016-02,Louisiana,9585.5,9585.5,1,0.4655172414,5.310344828,23.34482759,97.27586207,42101,22
2016-02,Maine,10497,10497,1,0.2655172414,2.873563218,22.98850575,95.77011494,42101,23
2016-02,Maryland,16386.2,16386.2,1,0.2979310345,3.262068966,23.65517241,98.56551724,42101,24
2016-02,Massachusetts,18327.84706,18327.84706,1,0.3570588235,4,23.42352941,97.58823529,42101,25
2016-02,Michigan,20994.77778,20994.77778,1,0.4053639847,4.578544061,23.90421456,99.60153257,42101,26
2016-02,Minnesota,23870.82323,23870.82323,1,0.2651515152,2.924242424,22.83333333,95.14141414,42101,27
2016-02,Mississippi,25277,25277,1,0.3620689655,3.931034483,24,100,42101,28
2016-02,Missouri,25992,25992,1,0.4137931034,4.735632184,23.81609195,99.24137931,42101,29
2016-02,Montana,26881.5,26881.5,3,0.1775862069,1.775862069,23.81034483,99.20689655,42101,30
2016-02,Nebraska,27596,27596,1,0.4137931034,4.620689655,24,100,42101,31
2016-02,Nevada,29221.57143,29221.57143,1,0.7714285714,8.81773399,23.67980296,98.66502463,42101,32
2016-02,New Hampshire,30853.5,30853.5,1,0.224137931,2.275862069,23.0862069,96.18965517,42101,33
2016-02,New Jersey,32667.03468,32667.03468,1,0.4583815029,5.161849711,23.20809249,96.71098266,42101,34
2016-02,New Mexico,34129,34129,1,0.3517241379,3.982758621,22.86206897,95.27586207,42101,35
2016-02,New York,36068.84921,36068.84921,1,0.2908730159,3.150793651,23.24603175,96.86507937,42101,36
2016-02,North Carolina,38057,38057,3,0.3396551724,3.724137931,23.79310345,99.13793103,42101,37
2016-02,North Dakota,38791,38791,1,0.2172413793,2.172413793,23.5862069,98.27586207,42101,38
2016-02,Ohio,41315.22581,41315.22581,1,0.3486352357,3.933002481,23.40942928,97.54590571,42101,39
2016-02,Oklahoma,44558.39474,44558.39474,1,0.3622807018,4.061403509,23.33333333,97.22807018,42101,40
2016-02,Oregon,45623,45623,1,0.5344827586,6.120689655,24,100,42101,41
2016-02,Pennsylvania,47917,47917,1.090909091,0.3677115987,4.156739812,23.55485893,98.15047022,42101,42
2016-02,Rhode Island,50271,50271,1,0.5413793103,6.051724138,22.72413793,94.70689655,42101,44
2016-02,South Carolina,76924,76924,1,0.3034482759,3.344827586,23.65517241,98.55172414,42101,45
2016-02,South Dakota,77257,77257,3,0.2586206897,2.620689655,24,100,42101,46
2016-02,Tennessee,78569.60736,78569.60736,1,0.3865030675,4.435582822,23.29447853,97.07361963,42101,47
2016-02,Texas,81556.85027,81556.85027,1.299465241,0.4895721925,5.601604278,23.44385027,97.68716578,42101,48
2016-02,Utah,84113,84113,1,0.775862069,8.827586207,24,100,42101,49
2016-02,Vermont,85127,85127,1,0.2275862069,2.344827586,23.06896552,96.13793103,42101,50
2016-02,Virginia,86966.63784,86966.63784,1,0.367027027,4.156756757,23.80540541,99.18918919,42101,51
2016-02,Washington,88742.23423,88742.23423,1.513513514,0.6243243243,7.063063063,22.44144144,93.51351351,42101,53
2016-02,West Virginia,89773,89773,1,0.3540229885,3.988505747,23.26436782,96.96551724,42101,54
2016-02,Wisconsin,90644,90644,1,0.3482758621,3.982758621,24,100,42101,55
2016-02,Wyoming,94534.5,94534.5,1,0.1672413793,1.672413793,19.94827586,83.25862069,42101,56
2016-03,Alabama,401.3333333,401.3333333,1.333333333,0.4752688172,5.451612903,22.87096774,95.32258065,42101,1
2016-03,Alaska,1183,1183,1,0.6822580645,7.838709677,24,100,42101,2
2016-03,Arizona,13285.55,13285.55,1,0.5190322581,5.890322581,23.91774194,99.65645161,42101,4
2016-03,Arkansas,31425,31425,2,0.3290322581,3.580645161,24,100,42101,5
2016-03,California,63974.43607,63974.43607,1.532876712,0.4205936073,4.759817352,23.23561644,96.83287671,42101,6
2016-03,Colorado,92636.6413,92636.6413,1.224637681,0.475,5.510869565,23.24275362,96.85144928,42101,8
2016-03,Connecticut,95789.6,95789.6,1,0.3516129032,3.929032258,23.83225806,99.30967742,42101,9
2016-03,Delaware,96876,96876,1,0.3967741935,4.483870968,23.29032258,97.03225806,42101,10
2016-03,District of Columbia,97731.1,97731.1,1,0.59,6.755555556,23.73333333,98.88888889,42101,11
2016-03,Florida,101032.4212,101032.4212,1.066954644,0.4470842333,5.090712743,23.7062635,98.77969762,42101,12
2016-03,Georgia,1783.819672,1783.819672,1,0.6918032787,7.836065574,23.32786885,97.19672131,42101,13
2016-03,Hawaii,2659.5,2659.5,1.326086957,0.5760869565,6.434782609,22.5326087,93.93478261,42101,15
2016-03,Idaho,3656.333333,3656.333333,1,0.4193548387,4.666666667,23.83870968,99.33333333,42101,16
2016-03,Illinois,4671.171053,4671.171053,1,0.35,3.842105263,23.23684211,96.82894737,42101,17
2016-03,Indiana,5954.407895,5954.407895,1,0.4184210526,4.631578947,23.67105263,98.63815789,42101,18
2016-03,Iowa,7397.521739,7397.521739,1,0.2869565217,3.086956522,23.27173913,96.97826087,42101,19
2016-03,Kansas,8124,8124,1,0.2903225806,3.129032258,24,100,42101,20
2016-03,Kentucky,8762.333333,8762.333333,1,0.3333333333,3.698924731,23.7311828,98.87096774,42101,21
2016-03,Louisiana,9615.5,9615.5,1,0.3903225806,4.290322581,23.53225806,98.0483871,42101,22
2016-03,Maine,10518.63736,10518.63736,1,0.2582417582,2.725274725,22.61538462,94.21978022,42101,23
2016-03,Maryland,16416.2,16416.2,1,0.2903225806,3.15483871,23.70322581,98.76129032,42101,24
2016-03,Massachusetts,18378.66667,18378.66667,1,0.3112903226,3.392473118,23.33333333,97.21505376,42101,25
2016-03,Michigan,21063.81154,21063.81154,1,0.4519230769,5.173076923,23.51153846,97.96538462,42101,26
2016-03,Minnesota,23883.54419,23883.54419,1,0.303255814,3.306976744,23.17674419,96.5627907,42101,27
2016-03,Mississippi,25307,25307,1,0.2935483871,3.129032258,23.77419355,99.06451613,42101,28
2016-03,Missouri,26006.1125,26006.1125,1,0.40375,4.675,23.225,96.775,42101,29
2016-03,Montana,26911.5,26911.5,3,0.1887096774,1.887096774,23.79032258,99.12903226,42101,30
2016-03,Nebraska,27626,27626,1,0.4193548387,4.693548387,24,100,42101,31
2016-03,Nevada,29251.38498,29251.38498,1,0.4352112676,4.882629108,23.36619718,97.36619718,42101,32
2016-03,New Hampshire,30883.5,30883.5,1,0.2129032258,2.129032258,23.80645161,99.19354839,42101,33
2016-03,New Jersey,32698,32698,1,0.4274193548,4.817204301,23.83870968,99.33333333,42101,34
2016-03,New Mexico,34159,34159,1,0.3241935484,3.596774194,22.90322581,95.43548387,42101,35
2016-03,New York,36111.71062,36111.71062,1,0.3139194139,3.457875458,23.25641026,96.91208791,42101,36
2016-03,North Carolina,38087,38087,3,0.3290322581,3.661290323,23.62903226,98.4516129,42101,37
2016-03,North Dakota,38821,38821,1,0.2161290323,2.161290323,23.61290323,98.38709677,42101,38
2016-03,Ohio,41337.92807,41337.92807,1,0.3257540603,3.600928074,23.60556845,98.36194896,42101,39
2016-03,Oklahoma,44597.5,44597.5,1,0.3677419355,4.185483871,23.77419355,99.06451613,42101,40
2016-03,Oregon,45653,45653,1,0.4435483871,5.080645161,23.88709677,99.53225806,42101,41
2016-03,Pennsylvania,47946.92012,47946.92012,1.091715976,0.3366863905,3.831360947,23.78994083,99.13017751,42101,42
2016-03,Rhode Island,50301,50301,1,0.4870967742,5.451612903,23.22580645,96.77419355,42101,44
2016-03,South Carolina,76954,76954,1,0.2838709677,3.129032258,23.25806452,96.90322581,42101,45
2016-03,South Dakota,77287,77287,3,0.2225806452,2.258064516,24,100,42101,46
2016-03,Tennessee,78538.5,78538.5,1,0.3822580645,4.327956989,23.18817204,96.62903226,42101,47
2016-03,Texas,81576.69231,81576.69231,1.307692308,0.3771712159,4.260545906,23.617866,98.41439206,42101,48
2016-03,Utah,84300.41818,84300.41818,1,0.5490909091,6.363636364,23.4,97.49090909,42101,49
2016-03,Vermont,85157,85157,1,0.2268817204,2.397849462,23.62365591,98.44086022,42101,50
2016-03,Virginia,86978.25263,86978.25263,1,0.37,4.173684211,23.53684211,98.06842105,42101,51
2016-03,Washington,88810.19626,88810.19626,1.495327103,0.4626168224,5.205607477,20.6728972,86.17757009,42101,53
2016-03,West Virginia,89707.48649,89707.48649,1,0.3716216216,4.256756757,23.09459459,96.24324324,42101,54
2016-03,Wisconsin,90674,90674,1,0.3274193548,3.758064516,23.19354839,96.66129032,42101,55
2016-03,Wyoming,94566.70492,94566.70492,1,0.1540983607,1.540983607,22.68852459,94.55737705,42101,56
2016-04,Alabama,431.8333333,431.8333333,1.333333333,0.4511111111,5.133333333,23.24444444,96.86666667,42101,1
2016-04,Alaska,1270.378378,1270.378378,1,0.3108108108,3.324324324,23.64864865,98.54054054,42101,2
2016-04,Arizona,13442.9789,13442.9789,1,0.4561181435,5.135021097,22.59493671,94.1350211,42101,4
2016-04,Arkansas,31455.5,31455.5,2,0.3033333333,3.233333333,23.53333333,98.06666667,42101,5
2016-04,California,63857.19908,63857.19908,1.521016166,0.3558891455,3.980600462,23.15796767,96.50161663,42101,6
2016-04,Colorado,92647.29278,92647.29278,1.228136882,0.4125475285,4.813688213,23.17110266,96.56273764,42101,8
2016-04,Connecticut,95820.1,95820.1,1,0.304,3.386666667,23.44,97.67333333,42101,9
2016-04,Delaware,96906.5,96906.5,1,0.2633333333,2.766666667,23.8,99.16666667,42101,10
2016-04,District of Columbia,97707.08403,97707.08403,1,0.6285714286,7.134453782,23.46218487,97.75630252,42101,11
2016-04,Florida,101158.2689,101158.2689,1.073349633,0.3655256724,4.080684597,23.62836186,98.45232274,42101,12
2016-04,Georgia,1816.5,1816.5,1,0.76,8.616666667,23.66666667,98.61666667,42101,13
2016-04,Hawaii,2689.522727,2689.522727,1.318181818,0.4534090909,5.215909091,22.46590909,93.625,42101,15
2016-04,Idaho,3686.833333,3686.833333,1,0.4588888889,5.166666667,23.43333333,97.64444444,42101,16
2016-04,Illinois,4635.689655,4635.689655,1,0.2942528736,3.229885057,23.24137931,96.85057471,42101,17
2016-04,Indiana,5998.7,5998.7,1,0.4586666667,5.146666667,23.70666667,98.78666667,42101,18
2016-04,Iowa,7423.58427,7423.58427,1,0.2415730337,2.516853933,23.30337079,97.08988764,42101,19
2016-04,Kansas,8154.5,8154.5,1,0.2266666667,2.3,24,100,42101,20
2016-04,Kentucky,8777.127907,8777.127907,1,0.3220930233,3.546511628,23.24418605,96.86046512,42101,21
2016-04,Louisiana,9654.736842,9654.736842,1,0.2859649123,3.070175439,23.35087719,97.29824561,42101,22
2016-04,Maine,10556.83333,10556.83333,1,0.2411111111,2.522222222,22.44444444,93.55555556,42101,23
2016-04,Maryland,16455.96575,16455.96575,1,0.252739726,2.691780822,23.69863014,98.74657534,42101,24
2016-04,Massachusetts,18374.21765,18374.21765,1,0.2894117647,3.1,23.00588235,95.86470588,42101,25
2016-04,Michigan,21048.91321,21048.91321,1,0.4354716981,4.950943396,23.55471698,98.1509434,42101,26
2016-04,Minnesota,23904.07143,23904.07143,1,0.26,2.842857143,23.84285714,99.34761905,42101,27
2016-04,Mississippi,25337.5,25337.5,1,0.32,3.466666667,22.7,94.56666667,42101,28
2016-04,Missouri,26072.35714,26072.35714,1,0.3511904762,4,23.5,97.92857143,42101,29
2016-04,Montana,26942,26942,3,0.1983333333,1.983333333,23.63333333,98.48333333,42101,30
2016-04,Nebraska,27656.5,27656.5,1,0.3383333333,3.716666667,24,100,42101,31
2016-04,Nevada,29281.5,29281.5,1,0.3423809524,3.823809524,23.77619048,99.06666667,42101,32
2016-04,New Hampshire,30914,30914,1,0.1983333333,1.983333333,23.81666667,99.23333333,42101,33
2016-04,New Jersey,32728.5,32728.5,1,0.3561111111,4.005555556,23.82777778,99.28333333,42101,34
2016-04,New Mexico,34175.5,34175.5,1,0.2428571429,2.517857143,20.64285714,86.01785714,42101,35
2016-04,New York,36153.72222,36153.72222,1,0.2618518519,2.82962963,23.61111111,98.38518519,42101,36
2016-04,North Carolina,38117.5,38117.5,3,0.2733333333,2.85,22.51666667,93.85,42101,37
2016-04,North Dakota,38851.5,38851.5,1,0.1933333333,1.933333333,23.76666667,99.03333333,42101,38
2016-04,Ohio,41368.71429,41368.71429,1,0.3669047619,4.111904762,23.79761905,99.16190476,42101,39
2016-04,Oklahoma,44628,44628,1,0.3541666667,4.075,23.84166667,99.34166667,42101,40
2016-04,Oregon,45646.12245,45646.12245,1,0.4836734694,5.571428571,22.97959184,95.73469388,42101,41
2016-04,Pennsylvania,47973.8845,47973.8845,1.09118541,0.3188449848,3.604863222,23.64133739,98.50759878,42101,42
2016-04,Rhode Island,50331.5,50331.5,1,0.4466666667,4.983333333,22.83333333,95.15,42101,44
2016-04,South Carolina,76983.5,76983.5,1,0.2357142857,2.392857143,23.32142857,97.17857143,42101,45
2016-04,South Dakota,77317.5,77317.5,3,0.2366666667,2.466666667,24,100,42101,46
2016-04,Tennessee,78594.25714,78594.25714,1,0.3588571429,4.062857143,23.38857143,97.45142857,42101,47
2016-04,Texas,81598.32468,81598.32468,1.311688312,0.3579220779,4.044155844,23.47532468,97.81818182,42101,48
2016-04,Utah,84311,84311,1,0.3966666667,4.483333333,24,100,42101,49
2016-04,Vermont,85187.5,85187.5,1,0.1855555556,1.866666667,23.73333333,98.88888889,42101,50
2016-04,Virginia,86874.5736,86874.5736,1,0.2781725888,3.055837563,23.44162437,97.68020305,42101,51
2016-04,Washington,88863.34653,88863.34653,1.435643564,0.5653465347,6.316831683,22.89108911,95.3960396,42101,53
2016-04,West Virginia,89827.16667,89827.16667,1,0.3088888889,3.3,22.75555556,94.84444444,42101,54
2016-04,Wisconsin,90704.5,90704.5,1,0.325,3.633333333,24,100,42101,55
2016-04,Wyoming,94591.71186,94591.71186,1,0.1474576271,1.474576271,16.25423729,67.74576271,42101,56
2016-05,Alabama,462.3333333,462.3333333,1.333333333,0.4322580645,4.88172043,22.97849462,95.76344086,42101,1
2016-05,Alaska,1339,1339,1,0.2258064516,2.258064516,24,100,42101,2
2016-05,Arizona,13486.14407,13486.14407,1,0.3741525424,4.169491525,23.93220339,99.71610169,42101,4
2016-05,Arkansas,31486,31486,2,0.2870967742,3.064516129,24,100,42101,5
2016-05,California,63808.17161,63808.17161,1.500898473,0.2757861635,3.00853549,23.29424978,97.07367475,42101,6
2016-05,Colorado,92668.80074,92668.80074,1.228782288,0.3782287823,4.313653137,23.20664207,96.71217712,42101,8
2016-05,Connecticut,95850.6,95850.6,1,0.335483871,3.75483871,23.90322581,99.6,42101,9
2016-05,Delaware,96937,96937,1,0.2677419355,2.806451613,24,100,42101,10
2016-05,District of Columbia,97736,97736,1,0.6129032258,6.927419355,23.66129032,98.58870968,42101,11
2016-05,Florida,101126.2398,101126.2398,1.066381156,0.4222698073,4.734475375,23.6509636,98.54817987,42101,12
2016-05,Georgia,1847,1847,1,0.6483870968,7.370967742,23.87096774,99.46774194,42101,13
2016-05,Hawaii,2719.384615,2719.384615,1.318681319,0.4406593407,5.098901099,22.51648352,93.81318681,42101,15
2016-05,Idaho,3717.333333,3717.333333,1,0.364516129,4.043010753,23.80645161,99.20430108,42101,16
2016-05,Illinois,4654,4654,1,0.2924731183,3.279569892,24,100,42101,17
2016-05,Indiana,6029.2,6029.2,1,0.4696774194,5.283870968,23.39354839,97.50967742,42101,18
2016-05,Iowa,7458,7458,1,0.3043010753,3.290322581,23.33333333,97.23655914,42101,19
2016-05,Kansas,8185,8185,1,0.3290322581,3.612903226,23.22580645,96.77419355,42101,20
2016-05,Kentucky,8822,8822,1,0.2903225806,3.193548387,23.4516129,97.72043011,42101,21
2016-05,Louisiana,9686.551724,9686.551724,1,0.3517241379,3.982758621,23.31034483,97.13793103,42101,22
2016-05,Maine,10587.33333,10587.33333,1,0.2086021505,2.11827957,22.78494624,94.95698925,42101,23
2016-05,Maryland,16462.09868,16462.09868,1,0.2572368421,2.743421053,23.25,96.88157895,42101,24
2016-05,Massachusetts,18421.86813,18421.86813,1,0.2807692308,3.016483516,23.42307692,97.5989011,42101,25
2016-05,Michigan,21081.80216,21081.80216,1,0.4442446043,5.064748201,23.82733813,99.28417266,42101,26
2016-05,Minnesota,23940.88837,23940.88837,1,0.3106976744,3.488372093,23.66046512,98.59534884,42101,27
2016-05,Mississippi,25368,25368,1,0.2741935484,2.903225806,23.77419355,99.06451613,42101,28
2016-05,Missouri,26076.66667,26076.66667,1,0.4150537634,4.806451613,23.89247312,99.55913978,42101,29
2016-05,Montana,26972.5,26972.5,3,0.2112903226,2.112903226,23.56451613,98.19354839,42101,30
2016-05,Nebraska,27687,27687,1,0.2967741935,3.209677419,24,100,42101,31
2016-05,Nevada,29312,29312,1,0.2571428571,2.806451613,23.64976959,98.5437788,42101,32
2016-05,New Hampshire,30941.32787,30941.32787,1,0.1918032787,1.918032787,22.47540984,93.6557377,42101,33
2016-05,New Jersey,32778.63736,32778.63736,1,0.3785714286,4.291208791,23.85714286,99.4010989,42101,34
2016-05,New Mexico,34214.78689,34214.78689,1,0.193442623,1.93442623,23.08196721,96.18032787,42101,35
2016-05,New York,36239.71815,36239.71815,1,0.3054054054,3.351351351,23.05405405,96.06177606,42101,36
2016-05,North Carolina,38148,38148,3,0.2693548387,2.85483871,23.30645161,97.11290323,42101,37
2016-05,North Dakota,38882,38882,1,0.2,2,23.38709677,97.4516129,42101,38
2016-05,Ohio,41402.09931,41402.09931,1,0.3806004619,4.258660508,23.6812933,98.6743649,42101,39
2016-05,Oklahoma,44658.5,44658.5,1,0.3112903226,3.403225806,23.63709677,98.49193548,42101,40
2016-05,Oregon,45700.08475,45700.08475,1,0.3169491525,3.491525424,23.71186441,98.79661017,42101,41
2016-05,Pennsylvania,48016.09735,48016.09735,1.085545723,0.3495575221,3.92920354,23.71976401,98.83775811,42101,42
2016-05,Rhode Island,50362,50362,1,0.4370967742,4.870967742,22.82258065,95.11290323,42101,44
2016-05,South Carolina,77011.5,77011.5,1,0.1678571429,1.678571429,22.82142857,95.10714286,42101,45
2016-05,South Dakota,77348,77348,3,0.2612903226,2.741935484,23.77419355,99.06451613,42101,46
2016-05,Tennessee,78424.66026,78424.66026,1,0.3365384615,3.769230769,23.61538462,98.3974359,42101,47
2016-05,Texas,81626.85965,81626.85965,1.310776942,0.349122807,3.919799499,23.3358396,97.24561404,42101,48
2016-05,Utah,84341.5,84341.5,1,0.4774193548,5.274193548,23.83870968,99.32258065,42101,49
2016-05,Vermont,85218,85218,1,0.2150537634,2.258064516,23.40860215,97.53763441,42101,50
2016-05,Virginia,86962.04608,86962.04608,1,0.2746543779,3.023041475,23.4516129,97.71889401,42101,51
2016-05,Washington,88824.69421,88824.69421,1.487603306,0.3603305785,4.099173554,23.04132231,96.00826446,42101,53
2016-05,West Virginia,89857.66667,89857.66667,1,0.3634408602,4.11827957,23.65591398,98.58064516,42101,54
2016-05,Wisconsin,90735,90735,1,0.3161290323,3.596774194,23.90322581,99.59677419,42101,55
2016-05,Wyoming,94595.76471,94595.76471,1,0.1235294118,1.235294118,18.41176471,76.82352941,42101,56
2016-06,Alabama,492.8333333,492.8333333,1.333333333,0.4822222222,5.544444444,22.54444444,93.96666667,42101,1
2016-06,Alaska,1369.5,1369.5,1,0.22,2.233333333,23.8,99.16666667,42101,2
2016-06,Arizona,13581.00439,13581.00439,1,0.3596491228,4.074561404,23.69736842,98.73684211,42101,4
2016-06,Arkansas,31516.5,31516.5,2,0.2966666667,3.066666667,23.7,98.76666667,42101,5
2016-06,California,63935.4365,63935.4365,1.522107244,0.319943556,3.524459078,23.30244591,97.10677328,42101,6
2016-06,Colorado,92703.43629,92703.43629,1.231660232,0.3671814672,4.239382239,22.15444015,92.32432432,42101,8
2016-06,Connecticut,95881.1,95881.1,1,0.2993333333,3.346666667,23.72666667,98.86666667,42101,9
2016-06,Delaware,96967.5,96967.5,1,0.25,2.6,23.53333333,98.06666667,42101,10
2016-06,District of Columbia,97766.5,97766.5,1,0.4308333333,4.991666667,23.76666667,99.03333333,42101,11
2016-06,Florida,101272.2061,101272.2061,1.062906725,0.3828633406,4.277657267,23.49457701,97.89804772,42101,12
2016-06,Georgia,1877.5,1877.5,1,0.7316666667,8.366666667,24,100,42101,13
2016-06,Hawaii,2749.5,2749.5,1.333333333,0.4611111111,5.277777778,22.45555556,93.58888889,42101,15
2016-06,Idaho,3741.220779,3741.220779,1,0.3402597403,3.714285714,23.62337662,98.44155844,42101,16
