Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2017-04,Illinois,8125080,321855,75,21.40000000000001,231,1677,6988,3157575,1275
2017-04,Indiana,16453455,847005,150,69.69999999999996,787,3465,14442,6315150,2700
2017-04,Iowa,9664347,612606,87,25.499999999999993,274,2039,8496,3662787,1653
2017-04,Kansas,3354225,232935,30,7.200000000000001,75,714,2975,1263030,600
2017-04,Kentucky,10125225,761355,90,25.399999999999988,279,2097,8739,3789090,1890
2017-04,Louisiana,6802380,559800,60,32.80000000000002,368,1406,5858,2526060,1320
2017-04,Maine,10280445,916575,90,20.80000000000002,217,2070,8623,3789090,2070
2017-04,Maryland,17431752,2345517,145,32.499999999999936,347,3380,14084,6104645,3480
2017-04,Massachusetts,21624393,3208782,177,47.79999999999992,501,4170,17376,7451877,4425
2017-04,Michigan,33714555,5622945,270,137.39999999999998,1556,6456,26900,11367270,7020
2017-04,Minnesota,26830695,4981665,210,77.09999999999992,869,4996,20817,8841210,5670
2017-04,Mississippi,3876705,755415,30,9.2,100,699,2913,1263030,840
2017-04,Missouri,11694975,2331105,90,30.200000000000003,336,2157,8988,3789090,2610
2017-04,Montana,7850130,1607550,180,12.099999999999987,121,1412,5884,2526060,1800
2017-04,Nebraska,6970315,1456036,53,17.299999999999997,192,1201,5005,2231353,1643
2017-04,Nevada,23271650,5064125,175,69.2,773,4113,17139,7367675,5600
2017-04,New Hampshire,8068050,1825470,60,9.799999999999995,98,1411,5880,2526060,1980
2017-04,New Jersey,23718021,5614539,174,64.39999999999996,735,4119,17163,7325574,5916
2017-04,New Mexico,8126109,1987572,59,14.999999999999991,158,1299,5412,2483959,2065
2017-04,New York,41266251,10573566,295,86.00000000000004,950,6864,28601,12419795,10620
2017-04,North Carolina,17079630,4594470,240,38.499999999999964,421,2811,11713,5052120,4440
2017-04,North Dakota,4296885,1175595,30,6.500000000000003,66,720,3000,1263030,1140
2017-04,Ohio,59979568,17217895,411,114.40000000000003,1263,9668,40286,17303511,16029
2017-04,Oklahoma,17896770,5411610,120,41.000000000000014,458,2863,11929,5052120,4800
2017-04,Oregon,1802910,554394,12,4.1,46,255,1064,505212,492
2017-04,Pennsylvania,49513276,15699301,355,97.50000000000001,1088,7670,31958,13682825,13650
2017-04,Rhode Island,9282330,3039750,60,24.799999999999986,279,1371,5713,2526060,2640
2017-04,South Carolina,5417955,2296665,30,3.2000000000000015,32,713,2971,1263030,1350
2017-04,South Dakota,5428545,2307255,90,7.200000000000003,74,703,2929,1263030,1380
2017-04,Tennessee,21820440,9335280,120,38.600000000000016,426,2840,11834,5052120,5640
2017-04,Texas,76235000,33369284,499,152.4000000000002,1705,9753,40638,17345612,19776
2017-04,Utah,16886865,7522995,90,34.09999999999999,382,2154,8975,3789090,4410
2017-04,Vermont,16413684,7361943,87,20.800000000000022,229,2021,8423,3662787,4350
2017-04,Virginia,36360534,16488321,191,55.70000000000006,609,4427,18448,8041291,9741
2017-04,Washington,16723807,7672066,145,24.199999999999985,270,1952,8136,3662787,4611
2017-04,West Virginia,5787735,2666445,30,8.799999999999999,91,673,2806,1263030,1620
2017-04,Wisconsin,10833650,5007242,56,13.299999999999997,136,1311,5463,2357656,3080
2017-04,Wyoming,11850210,5607630,60,11.99999999999999,120,1407,5863,2526060,3360
2017-05,Alabama,8352461,29021,98,27.599999999999984,315,1835,7646,3368080,80
2017-05,Alaska,3259681,34348,31,7.5,75,738,3075,1305131,62
2017-05,Arizona,39774784,4400164,340,110.00000000000003,1214,8104,33768,14314340,1360
2017-05,Arkansas,4186240,960907,62,12.600000000000001,150,744,3100,1305131,155
2017-05,California,366832422,139290381,3338,671.5000000000051,7446,50861,211937,92074887,13122
2017-05,Colorado,54540780,25512783,341,92.7,1032,6640,27667,11746179,2232
2017-05,Connecticut,24635049,11733717,124,35.00000000000003,386,2947,12280,5220524,1116
2017-05,Delaware,4790772,2293740,24,5.800000000000001,58,565,2354,1010424,240
2017-05,District Of Columbia,12407347,5956681,62,21.89999999999999,245,1473,6137,2610262,682
2017-05,Florida,103317586,50359699,540,174.69999999999996,1979,11937,49740,21429409,6108
2017-05,Georgia,6549959,99293,62,33.500000000000014,381,1442,6008,2610262,806
2017-05,Hawaii,9693551,225638,120,18.8,262,1988,8284,3831191,1365
2017-05,Idaho,6658428,207762,62,15.300000000000006,161,1467,6113,2610262,992
2017-05,Illinois,10071590,395591,93,25.300000000000015,273,2193,9138,3915393,1581
2017-05,Indiana,16456086,849636,150,93.70000000000012,1072,3529,14711,6315150,2700
2017-05,Iowa,10334811,658812,93,24.59999999999999,263,2114,8810,3915393,1767
2017-05,Kansas,1901127,132396,17,5.1,55,380,1583,715717,340
2017-05,Kentucky,10465569,789570,93,25.799999999999994,279,2173,9054,3915393,1953
2017-05,Louisiana,7031017,580351,62,31.400000000000002,349,1444,6016,2610262,1364
2017-05,Maine,9938168,886427,87,17.00000000000001,174,1993,8302,3662787,2001
2017-05,Maryland,18398032,2479453,153,28.199999999999974,291,3628,15117,6441453,3672
2017-05,Massachusetts,22605443,3357488,185,44.999999999999915,466,4396,18318,7788685,4625
2017-05,Michigan,33972541,5672845,272,115.70000000000003,1297,6464,26933,11451472,7072
2017-05,Minnesota,27731670,5154339,217,63.799999999999976,705,5200,21667,9135917,5859
2017-05,Mississippi,4006874,781541,31,9.399999999999995,102,681,2838,1305131,868
2017-05,Missouri,12087644,2411645,93,32.4,360,2218,9242,3915393,2697
2017-05,Montana,7982991,1636368,181,11.999999999999988,120,1386,5775,2568161,1830
2017-05,Nebraska,8157216,1706550,62,20.700000000000006,232,1488,6200,2610262,1922
2017-05,Nevada,24608849,5360894,185,65.90000000000009,743,4331,18047,7788685,5920
2017-05,New Hampshire,8338876,1888210,62,7.899999999999997,79,1452,6050,2610262,2046
2017-05,New Jersey,25218091,5970136,185,61.39999999999995,709,4410,18375,7788685,6290
2017-05,New Mexico,8541368,2090702,62,12.699999999999994,127,1366,5692,2610262,2170
2017-05,New York,41676898,10672084,298,74.10000000000007,793,6935,28898,12546098,10728
2017-05,North Carolina,17652733,4751401,248,37.099999999999966,404,2882,12010,5220524,4588
2017-05,North Dakota,4441060,1215727,31,6.400000000000003,64,744,3100,1305131,1178
2017-05,Ohio,63347508,18192846,434,169.99999999999952,1894,10237,42653,18271834,16926
2017-05,Oklahoma,17902397,5417237,120,41.699999999999974,475,2834,11808,5052120,4800
2017-05,Pennsylvania,51813701,16439081,371,81.00000000000006,897,8090,33709,14314340,14280
2017-05,Rhode Island,9593632,3142966,62,24.29999999999999,273,1416,5901,2610262,2728
2017-05,South Carolina,5418855,2297565,30,6.700000000000001,75,674,2810,1263030,1350
2017-05,South Dakota,5610442,2385109,93,6.8000000000000025,69,738,3075,1305131,1426
2017-05,Tennessee,19281685,8253127,106,29.19999999999997,324,2419,10080,4462706,4982
2017-05,Texas,79586354,34847864,521,157.80000000000027,1771,10142,42263,18103430,20640
2017-05,Utah,17452597,7776598,93,29.999999999999993,332,2226,9275,3915393,4557
2017-05,Vermont,17549596,7873597,93,20.30000000000002,226,2200,9168,3915393,4650
2017-05,Virginia,41336392,18759061,217,57.60000000000002,618,5111,21298,9135917,11067
2017-05,Washington,17879219,8203220,155,27.2,303,1994,8310,3915393,4929
2017-05,West Virginia,5981605,2756272,31,9.000000000000002,94,717,2988,1305131,1674
2017-05,Wisconsin,11997031,5546365,62,13.1,137,1470,6125,2610262,3410
2017-05,Wyoming,12247108,5796442,62,12.399999999999988,124,1444,6017,2610262,3472
2017-06,Alabama,7103902,28978,76,22.900000000000006,255,1499,6246,2862868,68
2017-06,Alaska,2524284,27252,24,4.000000000000001,40,522,2175,1010424,48
2017-06,Arizona,39206335,4351930,335,108.60000000000004,1188,7987,33279,14103835,1340
2017-06,Arkansas,4052115,930825,60,10.600000000000003,122,720,3000,1263030,150
2017-06,California,357879837,136060161,3276,651.7000000000037,7238,49656,206922,89759332,12792
2017-06,Colorado,52789635,24698025,330,90.59999999999994,1015,6410,26710,11367270,2160
2017-06,Connecticut,23844030,11358870,120,38.600000000000016,438,2820,11751,5052120,1080
2017-06,District Of Columbia,12008940,5766360,60,22.500000000000004,251,1389,5788,2526060,660
2017-06,Florida,99517614,48536544,520,176.99999999999994,2000,11300,47088,20629490,5880
2017-06,Georgia,6340500,97920,60,33.7,380,1404,5850,2526060,780
2017-06,Hawaii,9589725,225855,120,6.699999999999998,152,2020,8418,3789090,1350
2017-06,Idaho,6445470,202890,60,19.100000000000005,212,1420,5917,2526060,960
2017-06,Illinois,9749445,385575,90,22.90000000000001,245,2127,8863,3789090,1530
2017-06,Indiana,16462455,856005,150,98.50000000000006,1122,3505,14610,6315150,2700
2017-06,Iowa,10004175,640305,90,19.899999999999988,203,2072,8635,3789090,1710
2017-06,Kansas,3243766,226519,29,7.5,81,666,2776,1220929,580
2017-06,Kentucky,10130715,766845,90,24.39999999999999,264,2116,8816,3789090,1890
2017-06,Louisiana,5101680,419745,45,16.400000000000002,181,1007,4197,1894545,990
2017-06,Maine,9024561,805164,79,13.799999999999992,139,1798,7490,3325979,1817
2017-06,Maryland,17800548,2402184,148,30.09999999999998,316,3368,14035,6230948,3552
2017-06,Massachusetts,21511244,3199676,176,41.99999999999994,430,4050,16876,7409776,4400
2017-06,Michigan,33482000,5598476,268,105.30000000000004,1197,6339,26412,11283068,6968
2017-06,Minnesota,26843505,4994475,210,64.29999999999993,725,5013,20888,8841210,5670
2017-06,Mississippi,3878535,757245,30,6.300000000000001,63,691,2880,1263030,840
2017-06,Missouri,10527063,2099580,81,27.200000000000003,296,1892,7884,3410181,2349
2017-06,Montana,7460490,1530039,177,9.999999999999993,100,1291,5380,2399757,1710
2017-06,Nebraska,7895910,1653330,60,18.500000000000004,208,1440,6000,2526060,1860
2017-06,Nevada,22890755,4995359,172,55.50000000000003,629,4047,16864,7241372,5504
2017-06,New Hampshire,8071710,1829130,60,7.899999999999997,79,1419,5913,2526060,1980
2017-06,New Jersey,24404937,5781240,179,58.59999999999994,673,4218,17577,7536079,6086
2017-06,New Mexico,8267670,2025090,60,12.099999999999994,122,1348,5617,2526060,2100
2017-06,New York,40864703,10484147,292,69.80000000000004,746,6767,28197,12293492,10512
2017-06,North Carolina,16374010,4409065,230,34.799999999999976,381,2565,10689,4841615,4255
2017-06,North Dakota,4298715,1177425,30,5.300000000000002,53,720,3000,1263030,1140
2017-06,Ohio,61316850,17618790,420,106.90000000000005,1175,9949,41455,17682420,16380
2017-06,Oklahoma,17903970,5418810,120,36.70000000000003,406,2841,11838,5052120,4800
2017-06,Oregon,2404104,739416,16,3.9999999999999996,40,363,1513,673616,656
2017-06,Pennsylvania,50300565,15966375,360,87.90000000000005,986,7731,32214,13893330,13860
2017-06,Rhode Island,9285990,3043410,60,24.599999999999998,276,1356,5652,2526060,2640
2017-06,South Carolina,5419755,2298465,30,11.500000000000005,135,708,2951,1263030,1350
2017-06,South Dakota,5430375,2309085,90,6.600000000000001,68,705,2938,1263030,1380
2017-06,Tennessee,21827220,9342060,120,34.59999999999999,387,2832,11801,5052120,5640
2017-06,Texas,75883968,33226338,498,143.60000000000042,1613,9596,39986,17261410,19680
2017-06,Utah,13319291,5932238,71,20.700000000000006,219,1684,7016,2989171,3479
2017-06,Vermont,16986225,7622355,90,20.90000000000001,233,2067,8616,3789090,4500
2017-06,Virginia,40009365,18160335,210,54.000000000000064,581,4998,20826,8841210,10710
2017-06,Washington,17113270,7853443,148,23.499999999999996,265,1939,8081,3746989,4717
2017-06,West Virginia,5789565,2668275,30,10.3,116,696,2901,1263030,1620
2017-06,Wisconsin,11611860,5369280,60,13.399999999999995,135,1399,5830,2526060,3300
2017-06,Wyoming,11853870,5611290,60,11.79999999999999,118,1405,5854,2526060,3360
2017-07,Alabama,8147628,32274,97,34.9,402,1699,7082,3283878,78
2017-07,Alaska,3261386,36053,31,8.499999999999998,89,720,3000,1305131,62
2017-07,Arizona,40562083,4459162,347,88.69999999999985,955,8195,34147,14609047,1388
2017-07,Arkansas,4188131,962798,62,11.700000000000005,135,744,3100,1305131,155
2017-07,California,356823801,135420297,3301,646.8000000000056,7186,49565,206533,89590928,12768
2017-07,Colorado,54557799,25529802,341,94.0000000000001,1044,6622,27592,11746179,2232
2017-07,Connecticut,24642613,11741281,124,39.49999999999997,446,2966,12359,5220524,1116
2017-07,Delaware,4591697,2198708,23,7.599999999999999,80,524,2184,968323,230
2017-07,District Of Columbia,12411129,5960463,62,24.4,272,1482,6175,2610262,682
2017-07,Florida,78380437,38219839,417,142.00000000000034,1590,9089,37872,16250986,4632
2017-07,Georgia,6553741,103075,62,34.2,391,1452,6050,2610262,806
2017-07,Hawaii,9699044,231131,120,31.79999999999996,379,2034,8476,3831191,1365
2017-07,Idaho,6554915,208292,61,23.79999999999999,274,1444,6017,2568161,976
2017-07,Illinois,10077263,401264,93,19.700000000000003,203,2232,9300,3915393,1581
2017-07,Indiana,16575269,864776,151,101.50000000000018,1174,3538,14747,6357251,2718
2017-07,Iowa,8443998,536730,76,19.699999999999985,209,1761,7338,3199676,1444
2017-07,Kansas,3468404,243071,31,6.900000000000001,71,710,2958,1305131,620
2017-07,Kentucky,10471242,795243,93,24.699999999999996,265,2091,8718,3915393,1953
2017-07,Louisiana,7034334,583668,62,24.89999999999999,283,1451,6046,2610262,1364
2017-07,Maine,10631109,955110,93,16.700000000000003,170,2171,9044,3915393,2139
2017-07,Maryland,16362496,2212648,136,30.299999999999972,324,3097,12906,5725736,3264
2017-07,Massachusetts,22737942,3385944,186,48.79999999999991,512,4417,18405,7830786,4650
2017-07,Michigan,34739004,5815050,278,124.6000000000002,1431,6593,27474,11704078,7228
2017-07,Minnesota,27744907,5167576,217,78.09999999999994,898,5199,21663,9135917,5859
2017-07,Mississippi,3491451,682290,27,7.999999999999998,85,554,2310,1136727,756
2017-07,Missouri,11441028,2285244,88,28.800000000000004,316,2083,8679,3704888,2552
2017-07,Montana,8117350,1666684,186,14.699999999999987,150,1477,6154,2610262,1860
2017-07,Nebraska,8160998,1710332,62,20.900000000000006,237,1475,6146,2610262,1922
2017-07,Nevada,24752043,5400045,186,63.00000000000005,713,4393,18305,7830786,5952
2017-07,New Hampshire,6864346,1558153,51,8.5,85,1187,4946,2147151,1683
2017-07,New Jersey,24817793,5881967,182,59.59999999999995,690,4173,17391,7662382,6188
2017-07,New Mexico,8545150,2094484,62,8.599999999999994,86,1330,5542,2610262,2170
2017-07,New York,42550277,10921205,304,72.10000000000005,773,7034,29311,12798704,10944
2017-07,North Carolina,17089684,4604524,240,34.09999999999997,370,2702,11260,5052120,4440
2017-07,North Dakota,4442951,1217618,31,5.900000000000002,59,737,3071,1305131,1178
2017-07,Ohio,63373982,18219320,434,119.90000000000002,1328,10269,42790,18271834,16926
2017-07,Oklahoma,15678719,4754204,105,31.999999999999986,355,2444,10185,4420605,4200
2017-07,Oregon,7808323,2398087,52,9.2,92,1235,5146,2189252,2132
2017-07,Pennsylvania,50154681,15924534,360,103.30000000000004,1149,7759,32330,13851229,13818
2017-07,Rhode Island,9133524,2994987,59,24.899999999999988,277,1306,5441,2483959,2596
2017-07,South Carolina,5601359,2376026,31,11.500000000000002,135,738,3075,1305131,1395
2017-07,South Dakota,5612333,2387000,93,6.100000000000002,61,744,3100,1305131,1426
2017-07,Tennessee,22558576,9657244,124,39.49999999999998,446,2957,12321,5220524,5828
2017-07,Texas,65218173,28490994,446,117.70000000000039,1327,8358,34825,14861653,16944
2017-07,Utah,15765706,7026094,84,26.100000000000012,285,1956,8150,3536484,4116
2017-07,Vermont,17555269,7879270,93,25.899999999999988,290,2198,9160,3915393,4650
2017-07,Virginia,41349629,18772298,217,64.10000000000008,700,5155,21482,9135917,11067
2017-07,Washington,17692886,8120930,153,24.899999999999984,280,1924,8021,3873292,4876
2017-07,West Virginia,5983496,2758163,31,10.100000000000001,113,694,2893,1305131,1674
2017-07,Wisconsin,11419545,5281008,59,14.100000000000001,142,1398,5825,2483959,3245
2017-07,Wyoming,12250890,5800224,62,12.49999999999999,125,1467,6113,2610262,3472
2017-08,Alabama,8254675,35278,96,33.49999999999999,387,1749,7289,3325979,79
2017-08,Alaska,2736097,30979,26,7.300000000000001,76,575,2396,1094626,52
2017-08,Arizona,39756585,4381965,340,94.09999999999988,1028,8042,33510,14314340,1360
2017-08,Arkansas,4189092,963759,62,11.300000000000004,131,736,3067,1305131,155
2017-08,California,356535396,135548064,3315,702.0000000000027,7817,49498,206266,89422524,12744
2017-08,Colorado,54566448,25538451,341,99.10000000000012,1120,6617,27572,11746179,2232
2017-08,Connecticut,24646457,11745125,124,43.099999999999966,489,2907,12113,5220524,1116
2017-08,Delaware,6189646,2964313,31,9.800000000000002,108,744,3100,1305131,310
2017-08,District Of Columbia,12413051,5962385,62,27.00000000000001,312,1470,6125,2610262,682
2017-08,Florida,79083765,38611038,420,149.80000000000044,1686,9163,38181,16377289,4668
2017-08,Georgia,6555663,104997,62,36.800000000000004,418,1452,6050,2610262,806
2017-08,Hawaii,9915040,239041,124,33.10000000000001,387,2116,8817,3915393,1395
2017-08,Idaho,6664101,213435,62,32.00000000000001,375,1478,6158,2610262,992
2017-08,Illinois,8999491,363922,83,19.299999999999997,200,1949,8121,3494383,1411
2017-08,Indiana,15147450,789516,138,94.50000000000001,1088,3217,13407,5809938,2484
2017-08,Iowa,10342840,666841,93,25.499999999999996,264,2197,9155,3915393,1767
2017-08,Kansas,3469365,244032,31,7.799999999999999,83,738,3075,1305131,620
2017-08,Kentucky,10474125,798126,93,27.199999999999992,300,2108,8784,3915393,1953
2017-08,Louisiana,7036256,585590,62,31.099999999999994,351,1464,6100,2610262,1364
2017-08,Maine,10633992,957993,93,19.00000000000001,197,2142,8923,3915393,2139
2017-08,Maryland,18412097,2493518,153,37.29999999999997,403,3572,14884,6441453,3672
2017-08,Massachusetts,21286998,3183516,174,49.29999999999989,522,4029,16789,7325574,4350
2017-08,Michigan,34003675,5703979,272,139.80000000000015,1612,6444,26852,11451472,7072
2017-08,Minnesota,27751634,5174303,217,77.79999999999997,897,5189,21621,9135917,5859
2017-08,Mississippi,4009602,784269,31,10.400000000000002,115,676,2818,1305131,868
2017-08,Missouri,12095766,2419767,93,34.799999999999976,395,2225,9271,3915393,2697
2017-08,Montana,8119272,1668606,186,20.700000000000003,229,1458,6075,2610262,1860
2017-08,Nebraska,8162920,1712254,62,18.9,212,1483,6179,2610262,1922
2017-08,Nevada,24757809,5405811,186,69.40000000000008,795,4413,18388,7830786,5952
2017-08,New Hampshire,8344239,1893573,62,12.19999999999999,122,1488,6200,2610262,2046
2017-08,New Jersey,25370431,6018433,186,66.59999999999992,774,4464,18600,7830786,6324
2017-08,New Mexico,8547072,2096406,62,10.299999999999992,103,1349,5623,2610262,2170
2017-08,New York,41856985,10748128,299,76.00000000000009,822,6874,28644,12588199,10764
2017-08,North Carolina,17380015,4686769,240,39.59999999999996,441,2832,11800,5136322,4514
2017-08,North Dakota,4443912,1218579,31,6.500000000000001,65,729,3038,1305131,1178
2017-08,Ohio,63387436,18232774,434,142.79999999999973,1580,10290,42876,18271834,16926
2017-08,Oklahoma,14194491,4310406,95,32.49999999999999,358,2252,9383,3999595,3800
2017-08,Oregon,9309920,2859254,62,18.7,203,1453,6055,2610262,2542
2017-08,Pennsylvania,51692193,16421616,370,117.10000000000007,1313,8084,33685,14272239,14238
2017-08,Rhode Island,9599243,3148577,62,31.599999999999998,348,1406,5860,2610262,2728
2017-08,South Carolina,4517925,1916850,25,10.500000000000004,129,581,2421,1052525,1125
2017-08,South Dakota,5613294,2387961,93,7.300000000000003,77,744,3100,1305131,1426
2017-08,Tennessee,22562420,9661088,124,40.69999999999999,454,2931,12214,5220524,5828
2017-08,Texas,57262720,25009390,398,110.00000000000018,1241,7235,30148,13051310,14880
2017-08,Utah,17460285,7784286,93,36.00000000000002,400,2232,9300,3915393,4557
2017-08,Vermont,14729218,6613864,78,23.699999999999996,263,1777,7407,3283878,3900
2017-08,Virginia,41356356,18779025,217,65.80000000000001,716,5112,21302,9135917,11067
2017-08,Washington,15770069,7238543,137,30.799999999999997,351,1698,7078,3452282,4346
2017-08,West Virginia,5984457,2759124,31,10.0,110,721,3005,1305131,1674
2017-08,Wisconsin,11808857,5462234,61,17.200000000000006,180,1448,6033,2568161,3355
2017-08,Wyoming,12252812,5802146,62,15.500000000000009,159,1462,6092,2610262,3472
2017-09,Alabama,7420268,33215,90,33.800000000000004,390,1525,6358,2989171,71
2017-09,Alaska,3157875,36585,30,8.899999999999999,93,689,2871,1263030,60
2017-09,Arizona,42010473,4659036,359,119.50000000000004,1319,8575,35730,15114259,1436
2017-09,Arkansas,4054875,933585,60,11.300000000000002,130,720,3000,1263030,150
2017-09,California,341582141,129958679,3198,832.7999999999975,9393,47341,197275,85633434,12204
2017-09,Colorado,52620301,24632734,329,108.10000000000012,1237,6373,26556,11325169,2152
2017-09,Connecticut,23855070,11369910,120,40.69999999999999,454,2857,11905,5052120,1080
2017-09,Delaware,5990895,2869605,30,10.600000000000003,120,720,3000,1263030,300
2017-09,District Of Columbia,12014460,5771880,60,29.599999999999998,339,1429,5954,2526060,660
2017-09,Florida,55132232,26936579,294,112.89999999999996,1284,6169,25709,11409371,3252
2017-09,Georgia,5816235,93870,55,36.599999999999994,421,1215,5063,2315555,715
2017-09,Hawaii,9491298,231471,118,27.89999999999997,315,1966,8192,3746989,1335
2017-09,Idaho,4948081,162103,46,26.7,302,1079,4496,1936646,736
2017-09,Illinois,9325071,377373,86,25.299999999999994,282,1992,8301,3620686,1462
2017-09,Indiana,16475625,869175,150,106.49999999999997,1227,3513,14642,6315150,2700
2017-09,Iowa,10011945,648075,90,25.49999999999999,272,2094,8726,3789090,1710
2017-09,Kansas,3358365,237075,30,7.800000000000001,84,720,3000,1263030,600
2017-09,Kentucky,10138995,775125,90,32.50000000000001,367,2089,8704,3789090,1890
2017-09,Louisiana,6811110,568530,60,29.399999999999995,332,1397,5821,2526060,1320
2017-09,Maine,9837579,889881,86,20.10000000000001,213,2005,8353,3620686,1978
2017-09,Maryland,18054255,2447805,150,35.39999999999997,379,3530,14708,6315150,3600
2017-09,Massachusetts,21892306,3268609,179,53.09999999999991,576,4208,17534,7536079,4475
2017-09,Michigan,32882630,5519321,263,150.4,1726,6133,25555,11072563,6838
2017-09,Minnesota,26862825,5013795,210,81.09999999999995,947,5018,20909,8841210,5670
2017-09,Mississippi,3881175,759885,30,13.800000000000004,162,672,2802,1263030,840
2017-09,Missouri,11708325,2344455,90,37.699999999999996,432,2154,8975,3789090,2610
2017-09,Montana,6285096,1291032,168,11.999999999999986,129,1110,4626,2020848,1440
2017-09,Nebraska,7901430,1658850,60,22.400000000000006,253,1440,6000,2526060,1860
2017-09,Nevada,23832055,5208358,179,75.39999999999999,854,4220,17584,7536079,5728
2017-09,New Hampshire,8076900,1834320,60,12.299999999999994,123,1433,5971,2526060,1980
2017-09,New Jersey,24557520,5829780,180,68.49999999999994,788,4300,17917,7578180,6120
2017-09,New Mexico,8273190,2030610,60,12.799999999999986,131,1373,5722,2526060,2100
2017-09,New York,41871143,10762286,299,92.40000000000009,1037,7048,29367,12588199,10764
2017-09,North Carolina,17097660,4612500,240,42.999999999999964,488,2820,11751,5052120,4440
2017-09,North Dakota,4301475,1180185,30,6.8,70,714,2975,1263030,1140
2017-09,Ohio,60919836,17533905,417,159.09999999999974,1781,9872,41135,17556117,16263
2017-09,Oklahoma,16419545,4974815,110,39.80000000000001,446,2551,10629,4631110,4400
2017-09,Oregon,9011430,2768850,60,25.29999999999999,285,1414,5892,2526060,2460
2017-09,Pennsylvania,46076210,14655224,332,109.40000000000005,1220,7151,29799,12714502,12684
2017-09,Rhode Island,9291420,3048840,60,29.200000000000003,324,1316,5483,2526060,2640
2017-09,South Carolina,4518550,1917475,25,4.499999999999999,46,567,2362,1052525,1125
2017-09,South Dakota,5433135,2311845,90,7.600000000000001,80,714,2975,1263030,1380
2017-09,Tennessee,21838260,9353100,120,44.4,493,2790,11625,5052120,5640
2017-09,Texas,59490525,25988679,408,134.79999999999998,1536,7524,31354,13556522,15456
2017-09,Utah,15394783,6863257,82,37.20000000000002,420,1915,7979,3452282,4018
2017-09,Vermont,16994055,7630185,90,25.800000000000008,286,2145,8939,3789090,4500
2017-09,Virginia,38883474,17658702,204,76.70000000000005,875,4777,19906,8588604,10404
2017-09,Washington,15389291,7065851,138,25.799999999999994,287,1683,7013,3368080,4240
2017-09,West Virginia,5792325,2671035,30,10.9,123,690,2876,1263030,1620
2017-09,Wisconsin,11617260,5374680,60,17.00000000000001,179,1440,6000,2526060,3300
2017-09,Wyoming,11859390,5616810,60,15.499999999999996,163,1399,5830,2526060,3360
2017-10,Alabama,5540825,26546,75,22.90000000000001,267,1162,4842,2231353,53
2017-10,Alaska,6517347,66681,62,32.59999999999999,377,1471,6129,2610262,124
2017-10,Arizona,50922925,5768263,434,225.80000000000055,2550,10401,43337,18271834,1736
2017-10,Arkansas,4190983,965650,62,12.300000000000002,141,738,3075,1305131,155
2017-10,California,348596286,132603018,3237,1180.1999999999966,13435,48286,201204,87401676,12456
2017-10,Colorado,54192843,25372932,339,134.20000000000007,1545,6581,27423,11661977,2216
2017-10,Connecticut,24654021,11752689,124,49.60000000000007,563,2916,12150,5220524,1116
2017-10,Delaware,6191537,2966204,31,9.999999999999998,112,744,3100,1305131,310
2017-10,District Of Columbia,12416833,5966167,62,32.29999999999999,372,1412,5883,2610262,682
2017-10,Florida,80482948,39281920,427,140.99999999999983,1594,9344,38936,16671996,4752
2017-10,Georgia,6559290,108624,62,39.2,446,1451,6046,2610262,806
2017-10,Hawaii,9814332,242376,123,34.699999999999996,398,2035,8480,3873292,1380
2017-10,Idaho,6667449,216783,62,27.300000000000004,316,1488,6200,2610262,992
2017-10,Illinois,9977268,405312,92,29.899999999999995,335,2144,8934,3873292,1564
2017-10,Indiana,16588594,878101,151,85.10000000000004,973,3494,14562,6357251,2718
2017-10,Iowa,10348513,672514,93,25.499999999999993,276,2201,9171,3915393,1767
2017-10,Kansas,2239410,158550,20,6.2,69,449,1871,842020,400
2017-10,Kentucky,10479798,803799,93,32.6,367,2162,9005,3915393,1953
2017-10,Louisiana,6357619,531211,56,21.100000000000005,243,1294,5392,2357656,1232
2017-10,Maine,10639541,963542,93,19.40000000000003,207,2134,8890,3915393,2139
2017-10,Maryland,18660791,2534126,155,37.99999999999999,420,3697,15404,6525655,3720
2017-10,Massachusetts,22390313,3350444,183,61.09999999999996,676,4261,17754,7704483,4575
2017-10,Michigan,34888826,5860829,279,142.10000000000016,1613,6632,27634,11746179,7254
2017-10,Minnesota,26749867,5004880,209,74.10000000000002,844,4944,20600,8799109,5643
2017-10,Mississippi,4011493,786160,31,11.500000000000002,130,707,2947,1305131,868
2017-10,Missouri,12101439,2425440,93,35.09999999999999,397,2226,9275,3915393,2697
2017-10,Montana,6943291,1429012,161,8.299999999999994,83,1194,4976,2231353,1590
2017-10,Nebraska,8166702,1716036,62,24.200000000000003,272,1488,6200,2610262,1922
2017-10,Nevada,24769124,5417126,186,127.39999999999995,1449,4408,18368,7830786,5952
2017-10,New Hampshire,8348021,1897355,62,11.999999999999993,120,1433,5971,2610262,2046
2017-10,New Jersey,25381777,6029779,186,76.50000000000001,879,4451,18546,7830786,6324
2017-10,New Mexico,8550854,2100188,62,20.500000000000004,231,1393,5805,2610262,2170
2017-10,New York,43280905,11131618,309,101.00000000000009,1138,7246,30194,13009209,11124
2017-10,North Carolina,17671364,4770032,248,48.59999999999996,551,2898,12076,5220524,4588
2017-10,North Dakota,4445803,1220470,31,5.7,58,722,3008,1305131,1178
